Source,SubType,ID,AuthorUserName,AuthorDisplayName,AuthorId,Created,Message,ContentType,PhotoUrl,ContextUrl,Links,AuthorFollowerCount,PostImpressions(Organic),PostProjectedImpressions,SocialValue,PostReach,VideoViews,TotalPublicEngagements,LikeCount,Comments,Shares/Retweets,TotalEngagementsAndInteractions,TotalInteractions,EngagementRate,FollowerInteractionRate,EngagementAndInteractionRate,TWAuthorIsVerified,TWRetweetCount,TWReplyCount,TWEngagement,TWQuoteTweets,TWEngagementAndInteractions,TWAuthorCreated,FBPageLikeCount,FBCommentCount,FBShareCount,FBLikeCount,FBAngryCount,FBHahaCount,FBLoveCount,FBSadCount,FBWowCount,FBPaidImpressions,FBPaidReach,FBOrganicImpressions,FBOrganicReach,FBPostClicks,FBEngagement,FBEngagementAndInteractions,IGStoryTapsForward,IGStoryTapsBack,IGStoryExits,IGCommentCount,IGTotalEngagements,IGStoryReplies,IGSaveCount,TikTokEngagements,AvgConcurrentViewers,FollowersGained,PeakViewers,PeakViewerTime,StreamDuration,TotalLiveViews,VODViews,HoursWatched,Status,Tags,Campaign,Language,VideoViewsUS,PublicityValue,NumHouseholds,CountryFIPS,ProvinceFIPS,EmailAddress,OAuthedSource
Twitter,Twitter_Retweet,1.64482E+18,dallasmavs,Dallas Mavericks,22185437,45024.91302,"Luka Dončić (left thigh injury recovery), Kyrie Irving (right foot injury recovery), Reggie Bullock (rest), Josh Green (rest), Tim Hardaway Jr. (left ankle soreness) and Maxi Kleber (right hamstring injury recovery) will all miss tomorrow night's game against the Spurs.",Text,,https://twitter.com/dallasmavs/statuses/1644821104043732997,https://twitter.com/i/web/status/1644817514667425797,2237995,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Retweet,1.64477E+18,dallasmavs,Dallas Mavericks,22185437,45024.75829,"It all goes down tonight! The Southern Showdown Presented by @CelsiusOfficial 🤠💎

#DallasDiff | #NBA2KL3v3 

⌚️: 4-7 PM CT
🆚: @HawksTalonGC
🏠: @esposure 
🔗: https://t.co/NO1JIybB2j https://t.co/uHxtqqWl1y",Photo,https://pbs.twimg.com/media/FtNQuMuWIAQXXDg.jpg,https://twitter.com/dallasmavs/statuses/1644765033614786566,"https://twitter.com/i/web/status/1644749069691002880,https://m.twitch.tv/mavsgg,https://twitter.com/MavsGG/status/1644749069691002880/photo/1",2237978,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64453E+18,dallasmavs,Dallas Mavericks,22185437,45024.11552,"Final in Dallas.

@Chime | #MFFL https://t.co/WRtFR9dngz",Photo,https://pbs.twimg.com/media/FtKMd56XgAQ7LLd.jpg,https://twitter.com/dallasmavs/statuses/1644532099972571137,https://twitter.com/dallasmavs/status/1644532099972571137/photo/1,2237878,722651,,10275,,,4153,3172,839,142,40328,36175,0.0058,0,0.05581,TRUE,142,839,4153,378,40328,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Chime,Chime Finanical,Dallas Mavs,Text Mention:Chime,Text Mention:Chime Finanical",,eng,,,,,,,
Twitter,Twitter_Tweet,1.64453E+18,dallasmavs,Dallas Mavericks,22185437,45024.10919,Threeo 👌 https://t.co/m3xhnwrAfY,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644529664692568066/pu/img/Tq-JlPUC50jaUvRG.jpg,https://twitter.com/dallasmavs/statuses/1644529805428178946,https://twitter.com/dallasmavs/status/1644529805428178946/video/1,2237866,140437,,3414,,30230,289,209,74,6,7179,6890,0.0021,0,0.05112,TRUE,6,74,289,4,7179,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.64453E+18,dallasmavs,Dallas Mavericks,22185437,45024.09911,Takin' it all the way https://t.co/Ng4vJSLEz9,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644526055317700611/pu/img/4gt10VXtapWrJlbs.jpg,https://twitter.com/dallasmavs/statuses/1644526155360509954,https://twitter.com/dallasmavs/status/1644526155360509954/video/1,2237806,252928,,6550,,60658,358,252,95,11,20339,19981,0.0014,0,0.08041,TRUE,11,95,358,22,20339,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64452E+18,dallasmavs,Dallas Mavericks,22185437,45024.09194,"Slovenia Night 🇸🇮

@SloveniaInfo // #MFFL https://t.co/PyLirV78EM",Photo,https://pbs.twimg.com/media/FtKFdOnWwAAC7zh.jpg,https://twitter.com/dallasmavs/statuses/1644523557760925696,https://twitter.com/dallasmavs/status/1644523557760925696/photo/1,2237802,151739,,2134,,,854,764,49,41,4007,3153,0.0056,0,0.02641,TRUE,41,49,854,17,4007,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64452E+18,dallasmavs,Dallas Mavericks,22185437,45024.08734,"Same, @Chriswood_5 👀 https://t.co/jdYpfsVrYi",Video,https://pbs.twimg.com/ext_tw_video_thumb/1644521822400987136/pu/img/F9BCs_J8QEd2jEyh.jpg,https://twitter.com/dallasmavs/statuses/1644521889862402050,https://twitter.com/dallasmavs/status/1644521889862402050/video/1,2237799,105935,,4819,,38587,711,643,22,46,10459,9748,0.0067,0,0.09873,TRUE,46,22,711,10,10459,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.64452E+18,dallasmavs,Dallas Mavericks,22185437,45024.08166,🔨🔨🔨 https://t.co/v9MsLwBywY,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644519761353535488/pu/img/wJRaMGgigwH1MyVx.jpg,https://twitter.com/dallasmavs/statuses/1644519830605774848,https://twitter.com/dallasmavs/status/1644519830605774848/video/1,2237844,75292,,2680,,21458,395,353,18,24,7182,6787,0.0053,0,0.09539,TRUE,24,18,395,3,7182,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.64452E+18,dallasmavs,Dallas Mavericks,22185437,45024.06876,"Quick intermission.

@Lexus | #MFFL https://t.co/u06bUE3vi3",Photo,https://pbs.twimg.com/media/FtJ9y0hWIAIE1XC.jpg,https://twitter.com/dallasmavs/statuses/1644515155378577408,https://twitter.com/dallasmavs/status/1644515155378577408/photo/1,2237830,187018,,2202,,,736,637,71,28,4766,4030,0.0039,0,0.02548,TRUE,28,71,736,35,4766,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Lexus",,ita,,,,,,,
Twitter,Twitter_Tweet,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.06683,🎉 ISSA HARDY PARTY 🎉 https://t.co/O8hY6e2X0o,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644514352102350850/pu/img/yoLCVVxlbDN4fbj2.jpg,https://twitter.com/dallasmavs/statuses/1644514454208430081,https://twitter.com/dallasmavs/status/1644514454208430081/video/1,2237826,101424,,6167,,47624,1040,891,36,113,10546,9506,0.0103,0,0.10398,TRUE,113,36,1040,21,10546,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.06299,🚨 Hardy at the buzzer 🚨,Text,,https://twitter.com/dallasmavs/statuses/1644513062131466240,,2237825,91588,,1409,,,605,521,46,38,2566,1961,0.0066,0,0.02802,TRUE,38,46,605,11,2566,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.06137,Markieff out here workin' 🪣 https://t.co/66SE1EBg1e,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644512346574815234/pu/img/GgDZq640NMJoaNah.jpg,https://twitter.com/dallasmavs/statuses/1644512475130351620,https://twitter.com/dallasmavs/status/1644512475130351620/video/1,2237825,86938,,7021,,64768,403,339,45,19,15551,15148,0.0046,0,0.17887,TRUE,19,45,403,11,15551,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.05609,https://t.co/ryyIqQsawg,Video,https://pbs.twimg.com/amplify_video_thumb/1644510457275842561/img/AVZK0AMUIMlCpwYk.jpg,https://twitter.com/dallasmavs/statuses/1644510561948794881,https://twitter.com/dallasmavs/status/1644510561948794881/video/1,2237820,35535,,1652,,15255,93,85,4,4,4836,4743,0.0026,0,0.13609,TRUE,4,4,93,0,4836,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.05177,biG mAn cAn ShoOt ThReeS toO https://t.co/wxDz2bvmuo,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644508922588413955/pu/img/n1fDe5z9nnR2sw5m.jpg,https://twitter.com/dallasmavs/statuses/1644509000434692097,https://twitter.com/dallasmavs/status/1644509000434692097/video/1,2237815,227518,,8030,,67488,949,838,61,50,12077,11128,0.0042,0,0.05308,TRUE,50,61,949,42,12077,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.04426,Laser vision 💥👀 https://t.co/RjtXf8jiJP,Video,https://pbs.twimg.com/amplify_video_thumb/1644506201349140480/img/hXNWBCyh5U1D5KaD.jpg,https://twitter.com/dallasmavs/statuses/1644506277245071364,https://twitter.com/dallasmavs/status/1644506277245071364/video/1,2237807,61814,,2412,,20754,249,225,12,12,5969,5720,0.004,0,0.09656,TRUE,12,12,249,0,5969,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,fra,,,,,,,
Twitter,Twitter_Tweet,1.64451E+18,dallasmavs,Dallas Mavericks,22185437,45024.04269,Light work for Luka Magic 🪄 https://t.co/GYOIIwuhBC,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644505624787468290/pu/img/85r6yRkpouVZo0Sb.jpg,https://twitter.com/dallasmavs/statuses/1644505705628463104,https://twitter.com/dallasmavs/status/1644505705628463104/video/1,2237808,100907,,4370,,32108,858,785,22,51,7248,6390,0.0085,0,0.07183,TRUE,51,22,858,10,7248,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.6445E+18,dallasmavs,Dallas Mavericks,22185437,45024.03771,🎯 Davis 🎯,Text,,https://twitter.com/dallasmavs/statuses/1644503901293404162,,2237804,50617,,534,,,153,126,20,7,762,609,0.003,0,0.01505,TRUE,7,20,153,2,762,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.6445E+18,dallasmavs,Dallas Mavericks,22185437,45024.03699,"We’ve got a national champ in the house 🏆 

@LSUwbkb // #MFFL https://t.co/X4uEUUqhgQ",Photo,https://pbs.twimg.com/media/FtJzWGtWAAEN9mE.jpg,https://twitter.com/dallasmavs/statuses/1644503641368190981,https://twitter.com/dallasmavs/status/1644503641368190981/photo/1,2237805,313916,,5441,,,2528,2320,31,177,4830,2302,0.0081,0,0.01539,TRUE,177,31,2528,13,4830,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.6445E+18,dallasmavs,Dallas Mavericks,22185437,45024.03365,The 🐂 is 🔒 https://t.co/9RfSdiTH7i,Video,https://pbs.twimg.com/ext_tw_video_thumb/1644502349627400194/pu/img/F7-tZ5LPuvODt0rE.jpg,https://twitter.com/dallasmavs/statuses/1644502429503741953,https://twitter.com/dallasmavs/status/1644502429503741953/video/1,2237804,120183,,3997,,35360,341,309,20,12,6842,6501,0.0028,0,0.05693,TRUE,12,20,341,1,6842,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64449E+18,dallasmavs,Dallas Mavericks,22185437,45024.00611,"Your first five on the floor tonight ⬇️

@ModeloUSA | #FightingSpirit https://t.co/BBzBWp67Wi",Photo,https://pbs.twimg.com/media/FtJo9QxWYAEQpyh.jpg,https://twitter.com/dallasmavs/statuses/1644492453271986176,https://twitter.com/dallasmavs/status/1644492453271986176/photo/1,2237833,237500,,3215,,,1245,1026,169,50,7545,6300,0.0052,0,0.03177,TRUE,50,169,1245,100,7545,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Reply,1.64447E+18,dallasmavs,Dallas Mavericks,22185437,45023.93536,https://t.co/TZqhGaa8Bb,Photo,https://pbs.twimg.com/media/FtJR10iWYAAULCk.jpg,https://twitter.com/dallasmavs/statuses/1644466813881954305,https://twitter.com/dallasmavs/status/1644466813881954305/photo/1,2237711,40126,,411,,,112,98,9,5,1282,1170,0.0028,0,0.03195,TRUE,5,9,112,2,1282,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.64447E+18,dallasmavs,Dallas Mavericks,22185437,45023.93529,"Friday night drip 💧 

@tissot // #MFFL https://t.co/CccUcOS385",Photo,https://pbs.twimg.com/media/FtJRz8gWcAI_Cg9.jpg,https://twitter.com/dallasmavs/statuses/1644466787659190272,https://twitter.com/dallasmavs/status/1644466787659190272/photo/1,2237710,105730,,1323,,,474,401,50,23,5053,4579,0.0045,0,0.04779,TRUE,23,50,474,14,5053,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Text Mention:Tissot,Tissot",,eng,,,,,,,
Twitter,Twitter_Retweet,1.64446E+18,dallasmavs,Dallas Mavericks,22185437,45023.90466,Luka Dončić (left thigh injury recovery) and JaVale McGee (right ankle sprain) will both be available for tonight’s game against the Bulls.,Text,,https://twitter.com/dallasmavs/statuses/1644455690092552197,"https://twitter.com/i/web/status/1644455414178742277,https://twitter.com/i/web/status/1644378465620074497",2237756,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64444E+18,dallasmavs,Dallas Mavericks,22185437,45023.85453,"All smiles for Slovenia Night 🇸🇮 

@MichelobULTRA | #ULTRAMoment https://t.co/AXowZZk56u",Photo,https://pbs.twimg.com/media/FtI3NRtWcCU54Mx.jpg,https://twitter.com/dallasmavs/statuses/1644437519595892764,https://twitter.com/dallasmavs/status/1644437519595892764/photo/1,2237757,366400,,5610,,,2402,2188,115,99,7412,5010,0.0066,0,0.02023,TRUE,99,115,2402,56,7412,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Michelob Ultra,Text Mention:Michelob Ultra",,eng,,,,,,,
Twitter,Twitter_Tweet,1.64442E+18,dallasmavs,Dallas Mavericks,22185437,45023.81413,"Slovenia night at @AACenter. 

🆚 @chicagobulls 
⌚ 7:30PM CT
📺 @BallySportsSW 
📻 97.1 FM and 99.1 FM https://t.co/G9SWQD81VI",Photo,https://pbs.twimg.com/media/FtInZNBXgAEUFHg.jpg,https://twitter.com/dallasmavs/statuses/1644422879537434624,"https://twitter.com/i/web/status/1644422879537434624,https://twitter.com/dallasmavs/status/1644422879537434624/photo/1",2237677,117199,,1716,,,710,622,43,45,2356,1646,0.0061,0,0.0201,TRUE,45,43,710,26,2356,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64442E+18,dallasmavs,Dallas Mavericks,22185437,45023.80655,"Slovenian night at @AACenter. 

🆚 @chicagobulls 
⌚ 7:30PM CT
📺 @BallySportsSW 
📻 97.1 FM and 99.1 FM https://t.co/tm7t6lLGkG",Photo,https://pbs.twimg.com/media/FtInZNBXgAEUFHg.jpg,https://twitter.com/dallasmavs/statuses/1644420134788898816,https://twitter.com/dallasmavs/status/1644420134788898816/photo/1,2237725,27568,,439,,,193,167,15,11,515,322,0.007,0,0.01868,TRUE,11,15,193,4,515,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Retweet,1.64438E+18,dallasmavs,Dallas Mavericks,22185437,45023.69825,"Kyrie Irving (right foot injury recovery), Josh Green (rest), Tim Hardaway Jr. (left ankle soreness), Maxi Kleber (right hamstring injury recovery) and Christian Wood (rest) will all miss tonight’s game against the Bulls.",Text,,https://twitter.com/dallasmavs/statuses/1644380886731718664,https://twitter.com/i/web/status/1644378465620074497,2237671,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64438E+18,MavsOffCourt,Mavs Off-Court,60173043,45023.68904,"Giving back to the fans 🏀✍️

Our guy @tpinsonn always stays connected with the community. 

@FanboysMarket // #MFFL https://t.co/PQTNC0NU9i",Video,https://pbs.twimg.com/media/FtIApW6WABIfXpB.jpg,https://twitter.com/MavsOffCourt/statuses/1644377547386257416,https://twitter.com/MavsOffCourt/status/1644377547386257416/video/1,15513,3220,3220,57,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64435E+18,dallasmavsshop,Dallas Mavs Shop,2813757944,45023.62498,"20% OFF our Slovenia Collection. 

Limited Time Only. Shop online or at the Hangar now! 🇸🇮

📲: https://t.co/1uHQNVdXTj https://t.co/GcvkcQCWB5",Photo,https://pbs.twimg.com/media/FtHrjD1X0AMigZ9.jpg,https://twitter.com/dallasmavsshop/statuses/1644354335399182336,"https://twitter.com/i/web/status/1644354335399182336,https://go.mavs.com/trk/9SN3,https://twitter.com/dallasmavsshop/status/1644354335399182336/photo/1",5811,1206,1206,8,,,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,,0,41898.92494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Shop,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64434E+18,dallasmavs,Dallas Mavericks,22185437,45023.58412,"It’s 𝔾𝔸𝕄𝔼 𝔻𝔸𝕐 in Dallas

@7eleven | #MFFL https://t.co/IsZpObncZ8",Video,https://pbs.twimg.com/tweet_video_thumb/FtHbWy-WYAAgAOm.jpg,https://twitter.com/dallasmavs/statuses/1644339526653943810,https://twitter.com/dallasmavs/status/1644339526653943810/photo/1,2237626,136774,,3660,,0,933,805,77,51,3036,2103,0.0068,0,0.0222,TRUE,51,77,933,9,3036,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64418E+18,dallasmavs,Dallas Mavericks,22185437,45023.13603,"When the photo team gets every angle 📐 📸 

#MFFL https://t.co/RS7VXBJEAx",Video,https://pbs.twimg.com/amplify_video_thumb/1644177087652061187/img/PGV4m02yze1vckVD.jpg,https://twitter.com/dallasmavs/statuses/1644177146556952577,https://twitter.com/dallasmavs/status/1644177146556952577/video/1,2237737,127206,,5593,,40928,1111,1011,16,84,4437,3326,0.0087,0,0.03488,TRUE,84,16,1111,9,4437,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64416E+18,dallasmavs,Dallas Mavericks,22185437,45023.08334,"Join us at @AACenter tomorrow for Slovenia Night!

🏀 The first 3,500 fans receive a Slovenia scarf 
🏀 The first 5k fans receive a limited edition patch or Luka card 
🏀 All fans get a commemorative ticket from Luka’s 12.27.22 game 

@SloveniaInfo | #MFFL",Text,,https://twitter.com/dallasmavs/statuses/1644158052449533952,https://twitter.com/i/web/status/1644158052449533952,2237654,91510,,1210,,,458,399,21,38,1658,1200,0.005,0,0.01812,TRUE,38,21,458,12,1658,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64413E+18,dallasmavs,Dallas Mavericks,22185437,45023.0011,"Check out what makes Luka magical in our latest issue of the Mavs GameTime Magazine 🪄 #MFFL 

Read NOW ➡️ https://t.co/FdjvTyKnlz https://t.co/3CaMAoAM0h",Photo,https://pbs.twimg.com/media/FtEdsG6WYAAU3rr.jpg,https://twitter.com/dallasmavs/statuses/1644128246785617925,"https://twitter.com/i/web/status/1644128246785617925,http://MAVS.COM/GAMETIME,https://twitter.com/dallasmavs/status/1644128246785617925/photo/1",2237696,47915,,491,,,134,122,4,8,370,236,0.0028,0,0.00772,TRUE,8,4,134,0,370,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64411E+18,dallasmavsshop,Dallas Mavs Shop,2813757944,45022.95895,"Reppin' all the way. #MFFL 

📲: https://t.co/X9SzDG6Tzn https://t.co/eDN6S103Lj",Photo,https://pbs.twimg.com/media/FtEQBYCWcAE8Bye.jpg,https://twitter.com/dallasmavsshop/statuses/1644112970950012928,"https://go.mavs.com/trk/QXM3,https://twitter.com/dallasmavsshop/status/1644112970950012928/photo/1",5813,1206,1206,8,,,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,,0,41898.92494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Shop,,eng,,,,,,,
Twitter,Twitter_Reply,1.6441E+18,dallasmavs,Dallas Mavericks,22185437,45022.91725,https://t.co/8CwYLhU1Mj,Photo,https://pbs.twimg.com/media/FtECNfpXoAYLrrA.jpg,https://twitter.com/dallasmavs/statuses/1644097859036299265,https://twitter.com/dallasmavs/status/1644097859036299265/photo/1,2237678,31188,,318,,,86,80,1,5,378,292,0.0028,0,0.01212,TRUE,5,1,86,0,378,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,,,,,,,,
Twitter,Twitter_Tweet,1.6441E+18,dallasmavs,Dallas Mavericks,22185437,45022.91684,"Our Sneakeasy Experience never disappoints 👟🔥 

@MichelobULTRA | #MFFL https://t.co/BO6jwJDh66",Photo,https://pbs.twimg.com/media/FtD-L9iXwAI-i-q.jpg,https://twitter.com/dallasmavs/statuses/1644097712504053762,https://twitter.com/dallasmavs/status/1644097712504053762/photo/1,2237678,48968,,737,,,311,289,4,18,1241,930,0.0064,0,0.02534,TRUE,18,4,311,2,1241,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Michelob Ultra,Text Mention:Michelob Ultra",,eng,,,,,,,
Twitter,Twitter_Tweet,1.64407E+18,dallasmavs,Dallas Mavericks,22185437,45022.83333,"The best moments from On The Clock presented by @TISSOT 😂😂😂

#MFFL https://t.co/ryDFFXVNyj",Video,https://pbs.twimg.com/ext_tw_video_thumb/1644065268648366100/pu/img/XcKpdVWss4EY4JuR.jpg,https://twitter.com/dallasmavs/statuses/1644067453712977945,https://twitter.com/dallasmavs/status/1644067453712977945/video/1,2237659,40309,,683,,5122,126,108,8,10,797,671,0.0031,0,0.01977,TRUE,10,8,126,0,797,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,"Dallas Mavs,Text Mention:Tissot,Tissot",,eng,,,,,,,
Twitter,Twitter_Retweet,1.64406E+18,MavsOffCourt,Mavs Off-Court,60173043,45022.82652,"Join us for the first ever Southern Showdown Presented by @CelsiusOfficial LIVE this Saturday as #MavsGG take on @HawksTalonGC 

Exclusive giveaways, food, drinks, and much more!

🗓️ Saturday, April 8
⌚️ 4-7 PM CT
🏠@esposure 
🆚 @HawksTalonGC 
🔗 https://t.co/sq7ZKMOpyD https://t.co/i9PzoXvc95",Photo,https://pbs.twimg.com/media/FtCvvhnWAAU3DLi.jpg,https://twitter.com/MavsOffCourt/statuses/1644064982072545297,"https://twitter.com/i/web/status/1644007097946783745,https://www.eventbrite.com/e/blacktop-showdown-mavs-gaming-vs-hawks-talon-gc-tickets-607963544327,https://twitter.com/MavsGG/status/1644007097946783745/photo/1",15517,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
Twitter,Twitter_Retweet,1.64406E+18,dallasmavs,Dallas Mavericks,22185437,45022.81351,"Join us for the first ever Southern Showdown Presented by @CelsiusOfficial LIVE this Saturday as #MavsGG take on @HawksTalonGC 

Exclusive giveaways, food, drinks, and much more!

🗓️ Saturday, April 8
⌚️ 4-7 PM CT
🏠@esposure 
🆚 @HawksTalonGC 
🔗 https://t.co/sq7ZKMOpyD https://t.co/i9PzoXvc95",Photo,https://pbs.twimg.com/media/FtCvvhnWAAU3DLi.jpg,https://twitter.com/dallasmavs/statuses/1644060265145683986,"https://twitter.com/i/web/status/1644007097946783745,https://www.eventbrite.com/e/blacktop-showdown-mavs-gaming-vs-hawks-talon-gc-tickets-607963544327,https://twitter.com/MavsGG/status/1644007097946783745/photo/1",2237651,,,0,,,0,0,0,0,0,0,,0,,TRUE,0,0,0,,0,39871.85145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Dallas Mavs,,eng,,,,,,,
Twitter,Twitter_Tweet,1.64406E+18,MavsOffCourt,Mavs Off-Court,60173043,45022.81263,"MFFLs! This Sunday we CELEBRATE you! Join us for an epic party presented by @drpepper 

For more details visit https://t.co/bTGiQV9eMR. https://t.co/FiJ2QWjiFk",Photo,https://pbs.twimg.com/media/FtDfyzfX0CAI58E.jpg,https://twitter.com/MavsOffCourt/statuses/1644059948677058568,"https://twitter.com/i/web/status/1644059948677058568,http://Mavs.com/PARTY,https://twitter.com/MavsOffCourt/status/1644059948677058568/photo/1",15517,3221,3221,21,,,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,,0,40019.96355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pending,Mavs Off Court,,eng,,,,,,,
